Search keyword report
"October 1, 2025 - March 8, 2026"
Month,Keyword status,Keyword,Match type,Campaign,Ad group,Status,Status reasons,Currency code,Max. CPC,Final URL,Interactions,Interaction rate,Avg. cost,Cost,Impr.,Clicks,Conv. rate,Conversions,Avg. CPC,Cost / conv.
December 2025,Enabled,[retail pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[retail pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,1,6.67%,10.61,10.61,15,1,0.00%,0.00,10.61,0.00
February 2026,Enabled,[retail pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,16,0,0.00%,0.00,0,0.00
March 2026,Enabled,[retail pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
October 2025,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""retail pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,2,3.85%,13.72,27.44,52,2,0.00%,0.00,13.72,0.00
February 2026,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,3,9.38%,13.12,39.35,32,3,0.00%,0.00,13.12,0.00
March 2026,Enabled,[pricing intelligence software],Exact match,exact,Exact,Eligible,,USD,15.00,,0,0.00%,0,0.00,11,0,0.00%,0.00,0,0.00
October 2025,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,3,2.17%,14.45,43.35,138,3,0.00%,0.00,14.45,0.00
February 2026,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,3,3.80%,10.66,31.97,79,3,0.00%,0.00,10.66,0.00
March 2026,Enabled,[price optimization],Exact match,exact,Exact,Eligible,,USD,18.75,,1,2.27%,14.37,14.37,44,1,0.00%,0.00,14.37,0.00
October 2025,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,3,7.69%,12.39,37.18,39,3,0.00%,0.00,12.39,0.00
February 2026,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,3,18.75%,12.78,38.34,16,3,0.00%,0.00,12.78,0.00
March 2026,Enabled,[price intelligence],Exact match,exact,Exact,Eligible,,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
October 2025,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,5,13.51%,14.46,72.31,37,5,0.00%,0.00,14.46,0.00
February 2026,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,1,3.85%,14.76,14.76,26,1,0.00%,0.00,14.76,0.00
March 2026,Enabled,[dynamic pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,4,0,0.00%,0.00,0,0.00
October 2025,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,4,9.76%,13.48,53.90,41,4,0.00%,0.00,13.48,0.00
February 2026,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
March 2026,Enabled,[best pricing software],Exact match,exact,Exact,Eligible,,USD,15.00,,1,10.00%,14.33,14.33,10,1,0.00%,0.00,14.33,0.00
October 2025,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""dynamic pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""automated pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
March 2026,Enabled,[map pricing software],Exact match,exact,Exact,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,2,4.26%,14.53,29.05,47,2,0.00%,0.00,14.53,0.00
February 2026,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,3,21.43%,14.68,44.04,14,3,0.00%,0.00,14.68,0.00
March 2026,Enabled,[competitor price tracking],Exact match,exact,Exact,Eligible,,USD,18.75,,1,4.76%,18.70,18.70,21,1,0.00%,0.00,18.70,0.00
October 2025,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,4,4.30%,14.74,58.95,93,4,0.00%,0.00,14.74,0.00
February 2026,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,3,8.57%,14.25,42.75,35,3,0.00%,0.00,14.25,0.00
March 2026,Enabled,[competitor price monitoring],Exact match,exact,Exact,Eligible,,USD,18.75,,0,0.00%,0,0.00,33,0,0.00%,0.00,0,0.00
October 2025,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,15,5.70%,13.53,202.89,263,15,0.00%,0.00,13.53,0.00
February 2026,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,[price monitoring software],Exact match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""pricing solution""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""retail pricing""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,7,4.96%,13.62,95.31,141,7,0.00%,0.00,13.62,0.00
February 2026,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,2,2.90%,14.63,29.25,69,2,0.00%,0.00,14.63,0.00
March 2026,Enabled,[pricing software],Exact match,exact,Exact,Eligible,,USD,18.75,,0,0.00%,0,0.00,12,0,0.00%,0.00,0,0.00
October 2025,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Paused,"""pricing software""",Phrase match,exact,Exact,Paused,paused,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""omnia competitor""",Phrase match,Competitors_new_lps-WW,omnia,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricing tools like omnia""",Phrase match,Competitors_new_lps-WW,omnia,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0,0.00%,0,0.00,1,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""omnia vs""",Phrase match,Competitors_new_lps-WW,omnia,Limited,below first page bid,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,54,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,2.70%,14.99,14.99,37,1,0.00%,0.00,14.99,0.00
December 2025,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,1.92%,14.67,14.67,52,1,0.00%,0.00,14.67,0.00
January 2026,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,1.89%,14.76,14.76,53,1,0.00%,0.00,14.76,0.00
February 2026,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,19,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""omnia pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,11,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,7,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,7.14%,14.97,14.97,14,1,0.00%,0.00,14.97,0.00
January 2026,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,25,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,8,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""omnia alternative""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,7,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,10,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,12,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,6,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""omnia dynamic pricing""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,3,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,6.25%,14.93,14.93,16,1,0.00%,0.00,14.93,0.00
November 2025,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0,0.00%,0,0.00,18,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,4.35%,13.82,13.82,23,1,0.00%,0.00,13.82,0.00
January 2026,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,2,10.00%,14.64,29.28,20,2,0.00%,0.00,14.64,0.00
February 2026,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,1,4.35%,13.99,13.99,23,1,0.00%,0.00,13.99,0.00
March 2026,Enabled,"""omnia price""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,4,2.20%,14.82,59.26,182,4,0.00%,0.00,14.82,0.00
November 2025,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,7,3.85%,13.32,93.23,182,7,0.00%,0.00,13.32,0.00
December 2025,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,5,3.27%,13.22,66.08,153,5,0.00%,0.00,13.22,0.00
January 2026,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,7,2.69%,12.85,89.97,260,7,0.00%,0.00,12.85,0.00
February 2026,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,4,2.94%,14.71,58.85,136,4,0.00%,0.00,14.71,0.00
March 2026,Enabled,"""omnia retail""",Phrase match,Competitors_new_lps-WW,omnia,Limited,low quality,USD,15.00,,2,3.45%,12.12,24.23,58,2,0.00%,0.00,12.12,0.00
October 2025,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""pricing tools like 7learnings""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings vs""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0,0.00%,0,0.00,2,0,0.00%,0.00,0,0.00
November 2025,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0,0.00%,0,0.00,10,0,0.00%,0.00,0,0.00
December 2025,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0,0.00%,0,0.00,12,0,0.00%,0.00,0,0.00
January 2026,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
February 2026,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
March 2026,Enabled,"""7learnings price""",Phrase match,Competitors_new_lps-WW,7learnings,Eligible,,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
October 2025,Enabled,"""7learnings competitor""",Phrase match,Competitors_new_lps-WW,7learnings,Not eligible,rarely served,USD,15.00,,0, --,0,0.00,0,0,0.00%,0.00,0,0.00
